census_id_pid6,census_id,geoid,muniname,statefips,state_abbv,statename,countyfips,countyname,placecity,lat,long
122551,01203670100000,0121952,TOWN OF DUTTON,01,AL,ALABAMA,071,JACKSON,21952,34.606152,-85.91185
122549,01203600200000,0135632,TOWN OF HOLLYWOOD,01,AL,ALABAMA,071,JACKSON,35632,34.717279,-85.965579
100065,01203620100000,0137264,TOWN OF HYTOP,01,AL,ALABAMA,071,JACKSON,37264,34.896635,-86.089176
137132,01203660100000,0141368,TOWN OF LANGSTON,01,AL,ALABAMA,071,JACKSON,41368,34.545063,-86.09335
100063,01203600300000,0157696,TOWN OF PAINT ROCK,01,AL,ALABAMA,071,JACKSON,57696,34.660934,-86.333952
160633,01203600400000,0160720,TOWN OF PISGAH,01,AL,ALABAMA,071,JACKSON,60720,34.684366,-85.84601
122550,01203620200000,0161038,TOWN OF PLEASANT GROVES,01,AL,ALABAMA,071,JACKSON,61038,34.737619,-86.197637
189552,01203600600000,0169000,TOWN OF SECTION,01,AL,ALABAMA,071,JACKSON,69000,34.581644,-85.984942
207517,01203640100000,0170896,TOWN OF SKYLINE,01,AL,ALABAMA,071,JACKSON,70896,34.798524,-86.12243
160635,01203600800000,0183664,TOWN OF WOODVILLE,01,AL,ALABAMA,071,JACKSON,83664,34.629535,-86.283558
160636,01203700100000,0100460,CITY OF ADAMSVILLE,01,AL,ALABAMA,073,JEFFERSON,00460,33.602315,-86.971527
160637,01203700200000,0105980,CITY OF BESSEMER,01,AL,ALABAMA,073,JEFFERSON,05980,33.370858,-86.971522
225038,01203700300000,0107000,CITY OF BIRMINGHAM,01,AL,ALABAMA,073,JEFFERSON,07000,33.527174,-86.797036
122552,01203700400000,0109400,CITY OF BRIGHTON,01,AL,ALABAMA,073,JEFFERSON,09400,33.439551,-86.945404
214787,01203710100000,0113264,CITY OF CENTER POINT,01,AL,ALABAMA,073,JEFFERSON,13264,33.643903,-86.684567
219532,01203710200000,0115256,CITY OF CLAY,01,AL,ALABAMA,073,JEFFERSON,15256,33.696583,-86.608182
122553,01203700800000,0125120,CITY OF FAIRFIELD,01,AL,ALABAMA,073,JEFFERSON,25120,33.474802,-86.919407
100066,01203700900000,0128552,CITY OF FULTONDALE,01,AL,ALABAMA,073,JEFFERSON,28552,33.617363,-86.801436
160640,01203701000000,0129056,CITY OF GARDENDALE,01,AL,ALABAMA,073,JEFFERSON,29056,33.676587,-86.809844
160641,01203701100000,0131384,CITY OF GRAYSVILLE,01,AL,ALABAMA,073,JEFFERSON,31384,33.633756,-86.941398
122554,01203701200000,0135800,CITY OF HOMEWOOD,01,AL,ALABAMA,073,JEFFERSON,35800,33.45855,-86.80965
122558,01203780100000,0135896,CITY OF HOOVER,01,AL,ALABAMA,073,JEFFERSON,35896,33.37903,-86.808905
122557,01203750400000,0136448,CITY OF HUEYTOWN,01,AL,ALABAMA,073,JEFFERSON,36448,33.408604,-87.016565
183678,01203701300000,0137864,CITY OF IRONDALE,01,AL,ALABAMA,073,JEFFERSON,37864,33.539914,-86.659082
160642,01203701400000,0139856,CITY OF KIMBERLY,01,AL,ALABAMA,073,JEFFERSON,39856,33.776989,-86.800211
160643,01203701500000,0141968,CITY OF LEEDS,01,AL,ALABAMA,073,JEFFERSON,41968,33.546847,-86.571448
189553,01203701600000,0143336,CITY OF LIPSCOMB,01,AL,ALABAMA,073,JEFFERSON,43336,33.426005,-86.926103
211973,01203701700000,0148376,CITY OF MIDFIELD,01,AL,ALABAMA,073,JEFFERSON,48376,33.455272,-86.922414
122555,01203701900000,0151696,CITY OF MOUNTAIN BROOK,01,AL,ALABAMA,073,JEFFERSON,51696,33.491488,-86.73447
219535,01203710300000,0160648,CITY OF PINSON,01,AL,ALABAMA,073,JEFFERSON,60648,33.709262,-86.663613
160647,01203702200000,0161008,CITY OF PLEASANT GROVE,01,AL,ALABAMA,073,JEFFERSON,61008,33.493967,-86.97815
201321,01203702300000,0174976,CITY OF TARRANT,01,AL,ALABAMA,073,JEFFERSON,74976,33.592897,-86.766253
160648,01203702500000,0176944,CITY OF TRUSSVILLE,01,AL,ALABAMA,073,JEFFERSON,76944,33.655233,-86.563239
160649,01203702600000,0178552,CITY OF VESTAVIA HILLS,01,AL,ALABAMA,073,JEFFERSON,78552,33.462496,-86.739508
184303,01203702700000,0179944,CITY OF WARRIOR,01,AL,ALABAMA,073,JEFFERSON,79944,33.814858,-86.81565
160638,01203700500000,0109736,TOWN OF BROOKSIDE,01,AL,ALABAMA,073,JEFFERSON,09736,33.634617,-86.906314
160639,01203700700000,0112040,TOWN OF CARDIFF,01,AL,ALABAMA,073,JEFFERSON,12040,33.64729,-86.930637
193057,01203750100000,0117968,TOWN OF COUNTY LINE,01,AL,ALABAMA,073,JEFFERSON,17968,33.818902,-86.714706
160650,01203750200000,0147728,TOWN OF MAYTOWN,01,AL,ALABAMA,073,JEFFERSON,47728,33.549954,-87.000043
160644,01203701800000,0151456,TOWN OF MORRIS,01,AL,ALABAMA,073,JEFFERSON,51456,33.746223,-86.800755
160645,01203702000000,0152776,TOWN OF MULGA,01,AL,ALABAMA,073,JEFFERSON,52776,33.556313,-86.972304
160646,01203702100000,0155152,TOWN OF NORTH JOHNS,01,AL,ALABAMA,073,JEFFERSON,55152,33.367769,-87.100725
160651,01203770100000,0174424,TOWN OF SYLVAN SPRINGS,01,AL,ALABAMA,073,JEFFERSON,74424,33.530194,-87.031158
122556,01203702400000,0176680,TOWN OF TRAFFORD,01,AL,ALABAMA,073,JEFFERSON,76680,33.818713,-86.746502
160652,01203770200000,0181336,TOWN OF WEST JEFFERSON,01,AL,ALABAMA,073,JEFFERSON,81336,33.673375,-87.040582
211974,01203800500000,0173728,CITY OF SULLIGENT,01,AL,ALABAMA,075,LAMAR,73728,33.891189,-88.126633
183681,01203800600000,0178480,CITY OF VERNON,01,AL,ALABAMA,075,LAMAR,78480,33.758816,-88.114291
160654,01203800100000,0104948,TOWN OF BEAVERTON,01,AL,ALABAMA,075,LAMAR,04948,33.935411,-88.021778
100068,01203800200000,0120392,TOWN OF DETROIT,01,AL,ALABAMA,075,LAMAR,20392,34.027379,-88.167831
194439,01203800300000,0139520,TOWN OF KENNEDY,01,AL,ALABAMA,075,LAMAR,39520,33.580722,-87.9855
160655,01203800400000,0148808,TOWN OF MILLPORT,01,AL,ALABAMA,075,LAMAR,48808,33.555935,-88.082382
122559,01203900100000,0126896,CITY OF FLORENCE,01,AL,ALABAMA,077,LAUDERDALE,26896,34.830323,-87.666139
160659,01203990100000,0101756,TOWN OF ANDERSON,01,AL,ALABAMA,077,LAUDERDALE,01756,34.915675,-87.274274
189554,01203950100000,0139784,TOWN OF KILLEN,01,AL,ALABAMA,077,LAUDERDALE,39784,34.860954,-87.529346
201322,01203950200000,0142640,TOWN OF LEXINGTON,01,AL,ALABAMA,077,LAUDERDALE,42640,34.959351,-87.37283
160656,01203900200000,0166216,TOWN OF ROGERSVILLE,01,AL,ALABAMA,077,LAUDERDALE,66216,34.827714,-87.284092
160658,01203980100000,0167536,TOWN OF ST FLORIAN,01,AL,ALABAMA,077,LAUDERDALE,67536,34.874098,-87.623736
160657,01203900300000,0180064,TOWN OF WATERLOO,01,AL,ALABAMA,077,LAUDERDALE,80064,34.917199,-88.064373
160660,01204000300000,0151600,CITY OF MOULTON,01,AL,ALABAMA,079,LAWRENCE,51600,34.488302,-87.282707
122560,01204000100000,0118040,TOWN OF COURTLAND,01,AL,ALABAMA,079,LAWRENCE,18040,34.669946,-87.327892
184305,01204000200000,0134816,TOWN OF HILLSBORO,01,AL,ALABAMA,079,LAWRENCE,34816,34.642586,-87.178489
160661,01204060100000,0155044,TOWN OF NORTH COURTLAND,01,AL,ALABAMA,079,LAWRENCE,55044,34.680023,-87.305717
122561,01204000400000,0176584,TOWN OF TOWN CREEK,01,AL,ALABAMA,079,LAWRENCE,76584,34.671301,-87.407763
160662,01204100100000,0103076,CITY OF AUBURN,01,AL,ALABAMA,081,LEE,03076,32.607806,-85.494746
160663,01204100200000,0157048,CITY OF OPELIKA,01,AL,ALABAMA,081,LEE,57048,32.660739,-85.37889
213329,01204130100000,0171190,CITY OF SMITHS STATION,01,AL,ALABAMA,081,LEE,71190,32.522852,-85.099425
122562,01204190100000,0143744,TOWN OF LOACHAPOKA,01,AL,ALABAMA,081,LEE,43744,32.607946,-85.598479
207518,01204200200000,0102956,CITY OF ATHENS,01,AL,ALABAMA,083,LIMESTONE,02956,34.779021,-86.950799
100074,01204200100000,0102260,TOWN OF ARDMORE,01,AL,ALABAMA,083,LIMESTONE,02260,34.987838,-86.829022
160664,01204200300000,0123488,TOWN OF ELKMONT,01,AL,ALABAMA,083,LIMESTONE,23488,34.932604,-86.976971
160665,01204250100000,0142352,TOWN OF LESTER,01,AL,ALABAMA,083,LIMESTONE,42352,34.982751,-87.155534
122563,01204200400000,0151264,TOWN OF MOORESVILLE,01,AL,ALABAMA,083,LIMESTONE,51264,34.625883,-86.880025
100075,01204370100000,0105692,TOWN OF BENTON,01,AL,ALABAMA,085,LOWNDES,05692,32.307931,-86.817546
184306,01204300100000,0127520,TOWN OF FORT DEPOSIT,01,AL,ALABAMA,085,LOWNDES,27520,31.986261,-86.566359
122564,01204320100000,0130808,TOWN OF GORDONVILLE,01,AL,ALABAMA,085,LOWNDES,30808,32.159179,-86.704235
160668,01204380100000,0133712,TOWN OF HAYNEVILLE,01,AL,ALABAMA,085,LOWNDES,33712,32.182595,-86.578588
189555,01204370200000,0144536,TOWN OF LOWNDESBORO,01,AL,ALABAMA,085,LOWNDES,44536,32.276422,-86.610848
160666,01204360100000,0151520,TOWN OF MOSSES,01,AL,ALABAMA,085,LOWNDES,51520,32.188758,-86.679435
160667,01204360200000,0181912,TOWN OF WHITE HALL,01,AL,ALABAMA,085,LOWNDES,81912,32.297411,-86.715776
160669,01204400200000,0177304,CITY OF TUSKEGEE,01,AL,ALABAMA,087,MACON,77304,32.418723,-85.682509
122565,01204490100000,0128024,TOWN OF FRANKLIN,01,AL,ALABAMA,087,MACON,28024,32.452693,-85.78541
207519,01204400100000,0155440,TOWN OF NOTASULGA,01,AL,ALABAMA,087,MACON,55440,32.555409,-85.668577
100077,01204440100000,0170128,TOWN OF SHORTER,01,AL,ALABAMA,087,MACON,70128,32.411501,-85.972808
207520,01204500100000,0137000,CITY OF HUNTSVILLE,01,AL,ALABAMA,089,MADISON,37000,34.69772,-86.67667
160670,01204500200000,0145784,CITY OF MADISON,01,AL,ALABAMA,089,MADISON,45784,34.710533,-86.76228
160671,01204500300000,0154168,CITY OF NEW HOPE,01,AL,ALABAMA,089,MADISON,54168,34.537972,-86.412372
122566,01204550100000,0132440,TOWN OF GURLEY,01,AL,ALABAMA,089,MADISON,32440,34.701364,-86.380271
160672,01204580100000,0157504,TOWN OF OWENS CROSS ROADS,01,AL,ALABAMA,089,MADISON,57504,34.585458,-86.455027
100081,01204570100000,0176824,TOWN OF TRIANA,01,AL,ALABAMA,089,MADISON,76824,34.587779,-86.748488
207521,01204600200000,0120296,CITY OF DEMOPOLIS,01,AL,ALABAMA,091,MARENGO,20296,32.499744,-87.826678
100083,01204600400000,0143240,CITY OF LINDEN,01,AL,ALABAMA,091,MARENGO,43240,32.30136,-87.792583
122567,01204600100000,0119912,TOWN OF DAYTON,01,AL,ALABAMA,091,MARENGO,19912,32.350958,-87.641573
122568,01204600300000,0125816,TOWN OF FAUNSDALE,01,AL,ALABAMA,091,MARENGO,25816,32.457614,-87.593789
160674,01204650100000,0153112,TOWN OF MYRTLEWOOD,01,AL,ALABAMA,091,MARENGO,53112,32.252088,-87.949261
160675,01204680100000,0162688,TOWN OF PROVIDENCE,01,AL,ALABAMA,091,MARENGO,62688,32.342386,-87.776115
122569,01204670100000,0174304,TOWN OF SWEET WATER,01,AL,ALABAMA,091,MARENGO,74304,32.104614,-87.861889
160673,01204600500000,0175936,TOWN OF THOMASTON,01,AL,ALABAMA,091,MARENGO,75936,32.268277,-87.623706
203915,01204700300000,0132224,CITY OF GUIN,01,AL,ALABAMA,093,MARION,32224,33.98322,-87.902363
160677,01204700500000,0132848,CITY OF HAMILTON,01,AL,ALABAMA,093,MARION,32848,34.138713,-87.970833
203916,01204700600000,0182992,CITY OF WINFIELD,01,AL,ALABAMA,093,MARION,82992,33.934717,-87.79131
122570,01204700100000,0104852,TOWN OF BEAR CREEK,01,AL,ALABAMA,093,MARION,04852,34.255481,-87.713399
211262,01204700200000,0109424,TOWN OF BRILLIANT,01,AL,ALABAMA,093,MARION,09424,34.025671,-87.769047
225039,01204750200000,0132536,TOWN OF GU-WIN,01,AL,ALABAMA,093,MARION,32536,33.94433,-87.870376
160676,01204700400000,0132560,TOWN OF HACKLEBURG,01,AL,ALABAMA,093,MARION,32560,34.269355,-87.830402
221025,01204710100000,0177352,TOWN OF TWIN,01,AL,ALABAMA,093,MARION,77352,33.992314,-87.852295
160679,01204800100000,0100988,CITY OF ALBERTVILLE,01,AL,ALABAMA,095,MARSHALL,00988,34.26313,-86.21066
122571,01204800200000,0102116,CITY OF ARAB,01,AL,ALABAMA,095,MARSHALL,02116,34.332387,-86.501167
183676,01204800300000,0107912,CITY OF BOAZ,01,AL,ALABAMA,095,MARSHALL,07912,34.19902,-86.155151
203917,01204800500000,0132416,CITY OF GUNTERSVILLE,01,AL,ALABAMA,095,MARSHALL,32416,34.367947,-86.252323
160681,01204860100000,0121328,TOWN OF DOUGLAS,01,AL,ALABAMA,095,MARSHALL,21328,34.168258,-86.323386
160680,01204800400000,0131096,TOWN OF GRANT,01,AL,ALABAMA,095,MARSHALL,31096,34.518173,-86.26043
193058,01204880100000,0177784,TOWN OF UNION GROVE,01,AL,ALABAMA,095,MARSHALL,77784,34.406172,-86.451667
189556,01204900200000,0104684,CITY OF BAYOU LA BATRE,01,AL,ALABAMA,097,MOBILE,04684,30.407586,-88.263271
100086,01204900100000,0114392,CITY OF CHICKASAW,01,AL,ALABAMA,097,MOBILE,14392,30.77145,-88.079697
160682,01204900300000,0115064,CITY OF CITRONELLE,01,AL,ALABAMA,097,MOBILE,15064,31.097269,-88.249843
160687,01204960100000,0118304,CITY OF CREOLA,01,AL,ALABAMA,097,MOBILE,18304,30.874249,-88.009536
160683,01204900400000,0150000,CITY OF MOBILE,01,AL,ALABAMA,097,MOBILE,50000,30.668426,-88.100226
160684,01204900500000,0162496,CITY OF PRICHARD,01,AL,ALABAMA,097,MOBILE,62496,30.773337,-88.131416
160685,01204950100000,0168160,CITY OF SARALAND,01,AL,ALABAMA,097,MOBILE,68160,30.854566,-88.109842
100089,01204950200000,0168352,CITY OF SATSUMA,01,AL,ALABAMA,097,MOBILE,68352,30.857874,-88.063383
225411,01204910100000,0169240,CITY OF SEMMES,01,AL,ALABAMA,097,MOBILE,69240,30.796223,-88.24759
122572,01204940100000,0119744,TOWN OF DAUPHIN ISLAND,01,AL,ALABAMA,097,MOBILE,19744,30.250913,-88.171268
160686,01204950300000,0152608,TOWN OF MT VERNON,01,AL,ALABAMA,097,MOBILE,52608,31.087727,-88.013166
193059,01205000400000,0150192,CITY OF MONROEVILLE,01,AL,ALABAMA,099,MONROE,50192,31.516223,-87.327714
100090,01205000100000,0104900,TOWN OF BEATRICE,01,AL,ALABAMA,099,MONROE,04900,31.733309,-87.209046
203918,01205000200000,0124880,TOWN OF EXCEL,01,AL,ALABAMA,099,MONROE,24880,31.426386,-87.343663
160688,01205000300000,0128312,TOWN OF FRISCO CITY,01,AL,ALABAMA,099,MONROE,28312,31.439485,-87.404182
122574,01205000500000,0179272,TOWN OF VREDENBURGH,01,AL,ALABAMA,099,MONROE,79272,31.823234,-87.318077
100091,01205100100000,0151000,CITY OF MONTGOMERY,01,AL,ALABAMA,101,MONTGOMERY,51000,32.348503,-86.267307
160689,01205130100000,0159760,TOWN OF PIKE ROAD,01,AL,ALABAMA,101,MONTGOMERY,59760,32.273609,-86.118927
160690,01205200200000,0120104,CITY OF DECATUR,01,AL,ALABAMA,103,MORGAN,20104,34.572995,-86.989901
160691,01205200400000,0133448,CITY OF HARTSELLE,01,AL,ALABAMA,103,MORGAN,33448,34.440434,-86.940364
160693,01205280100000,0124688,TOWN OF EVA,01,AL,ALABAMA,103,MORGAN,24688,34.326504,-86.765318
122575,01205200300000,0125648,TOWN OF FALKVILLE,01,AL,ALABAMA,103,MORGAN,25648,34.377019,-86.909547
191934,01205290100000,0162472,TOWN OF PRICEVILLE,01,AL,ALABAMA,103,MORGAN,62472,34.529583,-86.882177
160692,01205200500000,0171496,TOWN OF SOMERVILLE,01,AL,ALABAMA,103,MORGAN,71496,34.467053,-86.791203
100094,01205200600000,0176872,TOWN OF TRINITY,01,AL,ALABAMA,103,MORGAN,76872,34.597445,-87.081354
122577,01205300100000,0146768,CITY OF MARION,01,AL,ALABAMA,105,PERRY,46768,32.631968,-87.317333
160694,01205300200000,0177904,TOWN OF UNIONTOWN,01,AL,ALABAMA,105,PERRY,77904,32.44662,-87.487271
193060,01205400100000,0101228,CITY OF ALICEVILLE,01,AL,ALABAMA,107,PICKENS,01228,33.123706,-88.159344
225761,01205400200000,0112304,TOWN OF CARROLLTON,01,AL,ALABAMA,107,PICKENS,12304,33.261903,-88.095071
160697,01205450100000,0124472,TOWN OF ETHELSVILLE,01,AL,ALABAMA,107,PICKENS,24472,33.414066,-88.216093
189557,01205400300000,0130736,TOWN OF GORDO,01,AL,ALABAMA,107,PICKENS,30736,33.322286,-87.903681
160698,01205490100000,0145640,TOWN OF MCMULLEN,01,AL,ALABAMA,107,PICKENS,45640,33.1481,-88.175749
100095,01205490200000,0148052,TOWN OF MEMPHIS,01,AL,ALABAMA,107,PICKENS,48052,33.137044,-88.305942
122578,01205480100000,0159592,TOWN OF PICKENSVILLE,01,AL,ALABAMA,107,PICKENS,59592,33.235782,-88.289443
160695,01205400400000,0164104,TOWN OF REFORM,01,AL,ALABAMA,107,PICKENS,64104,33.37826,-88.017273
160699,01205500200000,0110240,CITY OF BRUNDIDGE,01,AL,ALABAMA,109,PIKE,10240,31.717639,-85.81755
100096,01205500400000,0176920,CITY OF TROY,01,AL,ALABAMA,109,PIKE,76920,31.80196,-85.96713
122579,01205500100000,0103940,TOWN OF BANKS,01,AL,ALABAMA,109,PIKE,03940,31.813264,-85.836434
122580,01205500300000,0130880,TOWN OF GOSHEN,01,AL,ALABAMA,109,PIKE,30880,31.720015,-86.123245
160700,01205600100000,0165040,CITY OF ROANOKE,01,AL,ALABAMA,111,RANDOLPH,65040,33.145305,-85.369526
193061,01205600200000,0179344,TOWN OF WADLEY,01,AL,ALABAMA,111,RANDOLPH,79344,33.1234,-85.568592
122581,01205600300000,0180496,TOWN OF WEDOWEE,01,AL,ALABAMA,111,RANDOLPH,80496,33.308004,-85.4865
160701,01205680100000,0183400,TOWN OF WOODLAND,01,AL,ALABAMA,111,RANDOLPH,83400,33.375627,-85.397439
122582,01205700200000,0159472,CITY OF PHENIX,01,AL,ALABAMA,113,RUSSELL,59472,32.453709,-85.031019
225040,01205700100000,0137096,TOWN OF HURTSBORO,01,AL,ALABAMA,113,RUSSELL,37096,32.24009,-85.41467
160702,01205800100000,0102908,CITY OF ASHVILLE,01,AL,ALABAMA,115,ST CLAIR,02908,33.835197,-86.270015
122584,01205880200000,0151096,CITY OF MOODY,01,AL,ALABAMA,115,ST CLAIR,51096,33.603429,-86.493786
160703,01205800200000,0156400,CITY OF ODENVILLE,01,AL,ALABAMA,115,ST CLAIR,56400,33.700875,-86.423371
207522,01205800300000,0158896,CITY OF PELL CITY,01,AL,ALABAMA,115,ST CLAIR,58896,33.560312,-86.263634
160704,01205800600000,0172600,CITY OF SPRINGVILLE,01,AL,ALABAMA,115,ST CLAIR,72600,33.74052,-86.484086
160705,01205840100000,0102320,TOWN OF ARGO,01,AL,ALABAMA,115,ST CLAIR,02320,33.691018,-86.505281
207523,01205850100000,0146696,TOWN OF MARGARET,01,AL,ALABAMA,115,ST CLAIR,46696,33.672861,-86.463942
189558,01205800400000,0163216,TOWN OF RAGLAND,01,AL,ALABAMA,115,ST CLAIR,63216,33.748325,-86.135927
184312,01205800500000,0164920,TOWN OF RIVERSIDE,01,AL,ALABAMA,115,ST CLAIR,64920,33.616394,-86.204357
122583,01205800700000,0172888,TOWN OF STEELE,01,AL,ALABAMA,115,ST CLAIR,72888,33.941378,-86.192107
160707,01205900100000,0100820,CITY OF ALABASTER,01,AL,ALABAMA,117,SHELBY,00820,33.214355,-86.82308
100099,01205900200000,0111416,CITY OF CALERA,01,AL,ALABAMA,117,SHELBY,11416,33.122319,-86.745644
160711,01205930100000,0114104,CITY OF CHELSEA,01,AL,ALABAMA,117,SHELBY,14104,33.309007,-86.635139
207524,01205900300000,0116768,CITY OF COLUMBIANA,01,AL,ALABAMA,117,SHELBY,16768,33.191452,-86.615618
160708,01205900500000,0134024,CITY OF HELENA,01,AL,ALABAMA,117,SHELBY,34024,33.283424,-86.879177
160710,01205920100000,0137465,CITY OF INDIAN SPRINGS VILLAGE,01,AL,ALABAMA,117,SHELBY,37465,33.361209,-86.746856
207525,01205900600000,0150312,CITY OF MONTEVALLO,01,AL,ALABAMA,117,SHELBY,50312,33.126053,-86.847702
183682,01205970100000,0158848,CITY OF PELHAM,01,AL,ALABAMA,117,SHELBY,58848,33.32183,-86.742197
122585,01205900400000,0133256,TOWN OF HARPERSVILLE,01,AL,ALABAMA,117,SHELBY,33256,33.317725,-86.428431
100100,01205900800000,0179008,TOWN OF VINCENT,01,AL,ALABAMA,117,SHELBY,79008,33.383145,-86.402544
215830,01205910100000,0181504,TOWN OF WESTOVER,01,AL,ALABAMA,117,SHELBY,81504,33.36734,-86.533986
122586,01205900900000,0182848,TOWN OF WILSONVILLE,01,AL,ALABAMA,117,SHELBY,82848,33.240752,-86.491105
160709,01205901000000,0182872,TOWN OF WILTON,01,AL,ALABAMA,117,SHELBY,82872,33.081565,-86.879655
122588,01206000500000,0143720,CITY OF LIVINGSTON,01,AL,ALABAMA,119,SUMTER,43720,32.595549,-88.186929
160714,01206000600000,0184096,CITY OF YORK,01,AL,ALABAMA,119,SUMTER,84096,32.500586,-88.291394
122587,01206000100000,0118952,TOWN OF CUBA,01,AL,ALABAMA,119,SUMTER,18952,32.440733,-88.374798
160715,01206060100000,0123872,TOWN OF EMELLE,01,AL,ALABAMA,119,SUMTER,23872,32.728678,-88.316486
100101,01206000200000,0124256,TOWN OF EPES,01,AL,ALABAMA,119,SUMTER,24256,32.695049,-88.141963
160712,01206000300000,0128768,TOWN OF GAINESVILLE,01,AL,ALABAMA,119,SUMTER,28768,32.814934,-88.160791
160713,01206000400000,0129392,TOWN OF GEIGER,01,AL,ALABAMA,119,SUMTER,29392,32.868715,-88.318154
211975,01206100200000,0114464,CITY OF CHILDERSBURG,01,AL,ALABAMA,121,TALLADEGA,14464,33.292549,-86.340844
183679,01206100400000,0143120,CITY OF LINCOLN,01,AL,ALABAMA,121,TALLADEGA,43120,33.580169,-86.127876
189559,01206100500000,0174352,CITY OF SYLACAUGA,01,AL,ALABAMA,121,TALLADEGA,74352,33.18867,-86.274799
184313,01206100600000,0174592,CITY OF TALLADEGA,01,AL,ALABAMA,121,TALLADEGA,74592,33.431757,-86.099454
122589,01206190100000,0179488,CITY OF WALDO,01,AL,ALABAMA,121,TALLADEGA,79488,33.387083,-86.041075
100102,01206100100000,0108248,TOWN OF BON AIR,01,AL,ALABAMA,121,TALLADEGA,08248,33.25937,-86.327148
219534,01206110100000,0152848,TOWN OF MUNFORD,01,AL,ALABAMA,121,TALLADEGA,52848,33.527644,-85.953809
160718,01206180100000,0155752,TOWN OF OAK GROVE,01,AL,ALABAMA,121,TALLADEGA,55752,33.190359,-86.303727
160717,01206100700000,0174616,TOWN OF TALLADEGA SPRINGS,01,AL,ALABAMA,121,TALLADEGA,74616,33.120452,-86.437761
160719,01206200100000,0101132,CITY OF ALEXANDER CITY,01,AL,ALABAMA,123,TALLAPOOSA,01132,32.916719,-85.940589
160721,01206200400000,0119336,CITY OF DADEVILLE,01,AL,ALABAMA,123,TALLAPOOSA,19336,32.826114,-85.776201
160720,01206200200000,0111680,TOWN OF CAMP HILL,01,AL,ALABAMA,123,TALLAPOOSA,11680,32.797327,-85.655833
122590,01206200500000,0119816,TOWN OF DAVISTON,01,AL,ALABAMA,123,TALLAPOOSA,19816,33.056839,-85.634329
122591,01206290100000,0130448,TOWN OF GOLDVILLE,01,AL,ALABAMA,123,TALLAPOOSA,30448,33.084867,-85.777982
160722,01206260100000,0138248,TOWN OF JACKSONS GAP,01,AL,ALABAMA,123,TALLAPOOSA,38248,32.884019,-85.815046
100105,01206280100000,0154432,TOWN OF NEW SITE,01,AL,ALABAMA,123,TALLAPOOSA,54432,33.026041,-85.784536
193062,01206300100000,0155200,CITY OF NORTHPORT,01,AL,ALABAMA,125,TUSCALOOSA,55200,33.257565,-87.596396
160723,01206300200000,0177256,CITY OF TUSCALOOSA,01,AL,ALABAMA,125,TUSCALOOSA,77256,33.234404,-87.5283
100107,01206360100000,0109808,TOWN OF BROOKWOOD,01,AL,ALABAMA,125,TUSCALOOSA,09808,33.239842,-87.331488
137133,01206330300000,0116000,TOWN OF COALING,01,AL,ALABAMA,125,TUSCALOOSA,16000,33.169901,-87.349887
195816,01206330100000,0116312,TOWN OF COKER,01,AL,ALABAMA,125,TUSCALOOSA,16312,33.243752,-87.681329
100106,01206330200000,0140928,TOWN OF LAKE VIEW,01,AL,ALABAMA,125,TUSCALOOSA,40928,33.288266,-87.132653
184314,01206390100000,0178264,TOWN OF VANCE,01,AL,ALABAMA,125,TUSCALOOSA,78264,33.173992,-87.226627
160725,01206400100000,0112016,CITY OF CARBON HILL,01,AL,ALABAMA,127,WALKER,12016,33.894991,-87.522078
160726,01206400200000,0117368,CITY OF CORDOVA,01,AL,ALABAMA,127,WALKER,17368,33.761788,-87.199416
100108,01206400300000,0121136,CITY OF DORA,01,AL,ALABAMA,127,WALKER,21136,33.728116,-87.081292
160727,01206400400000,0138416,CITY OF JASPER,01,AL,ALABAMA,127,WALKER,38416,33.85111,-87.268348
184315,01206400900000,0173848,CITY OF SUMITON,01,AL,ALABAMA,127,WALKER,73848,33.749269,-87.046903
160730,01206480100000,0123344,TOWN OF ELDRIDGE,01,AL,ALABAMA,127,WALKER,23344,33.923053,-87.622869
100110,01206400500000,0139280,TOWN OF KANSAS,01,AL,ALABAMA,127,WALKER,39280,33.902808,-87.556598
